order_id,order_date,customer_id,region,city,channel,payment_method,product_id,product_name,category,quantity,unit_price,discount,revenue,cost,profit
510164,2024-03-12,10385,South,Chennai,Online,Debit Card,1003,Earbuds,Electronics,1,18018.32,0.13,15675.94,13842.54,1833.4
510165,2024-03-12,10883,North,Jaipur,Distributor,Credit Card,1011,Power Bank,Accessories,1,2138.52,0.08,1967.44,1385.18,582.26
510166,2024-03-12,10199,North,Jaipur,Retail Store,Credit Card,1002,Laptop,Electronics,1,26731.9,0.07,24860.67,22086.71,2773.96
510167,2024-03-12,10302,West,Mumbai,Retail Store,Debit Card,1003,Earbuds,Electronics,1,23280.05,0.06,21883.25,18398.37,3484.88
510168,2024-03-12,10122,South,Chennai,Online,UPI,1012,Bluetooth Speaker,Accessories,1,1969.76,0.0,1969.76,1204.44,765.32
510169,2024-03-12,10719,North,Jaipur,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,11527.39,0.0,11527.39,9100.77,2426.62
510170,2024-03-12,10563,South,Bengaluru,Online,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,9568.26,0.09,8707.12,7309.29,1397.83
510171,2024-03-12,10724,North,Chandigarh,Online,Credit Card,1005,Tablet,Electronics,1,28808.75,0.09,26215.96,23062.75,3153.21
510172,2024-03-12,10433,West,Surat,Online,Net Banking,1005,Tablet,Electronics,1,22962.74,0.08,21125.72,18621.5,2504.22
510173,2024-03-12,10756,South,Hyderabad,Retail Store,UPI,1001,Smartphone,Electronics,1,23212.73,0.09,21123.58,17579.98,3543.6
510174,2024-03-12,10932,South,Chennai,Online,UPI,1010,Water Purifier,Home Appliances,3,11292.04,0.1,30488.51,27972.9,2515.61
510175,2024-03-13,10992,North,Lucknow,Online,UPI,1001,Smartphone,Electronics,1,16661.66,0.07,15495.34,12206.1,3289.24
510176,2024-03-13,10989,West,Ahmedabad,Online,Cash,1012,Bluetooth Speaker,Accessories,3,2692.29,0.0,8076.87,5549.58,2527.29
510177,2024-03-13,10911,South,Kochi,Retail Store,UPI,1003,Earbuds,Electronics,1,19241.95,0.0,19241.95,15805.21,3436.74
510178,2024-03-13,10198,South,Kochi,Online,UPI,1012,Bluetooth Speaker,Accessories,4,2052.12,0.12,7223.46,6190.32,1033.14
510179,2024-03-13,10396,South,Kochi,Retail Store,Debit Card,1001,Smartphone,Electronics,1,23234.88,0.01,23002.53,18431.38,4571.15
510180,2024-03-13,11078,East,Patna,Retail Store,UPI,1005,Tablet,Electronics,1,23133.1,0.07,21513.78,17166.3,4347.48
510181,2024-03-13,11063,East,Bhubaneswar,Online,UPI,1009,Vacuum Cleaner,Home Appliances,1,16848.74,0.02,16511.77,11958.43,4553.34
510182,2024-03-13,10195,South,Kochi,Online,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,13939.89,0.06,13103.5,10474.75,2628.75
510183,2024-03-13,10079,South,Hyderabad,Online,UPI,1014,Phone Case,Accessories,2,2494.06,0.11,4439.43,3712.56,726.87
510184,2024-03-13,11060,North,Jaipur,Online,Debit Card,1005,Tablet,Electronics,1,28357.42,0.04,27223.12,21796.87,5426.25
510185,2024-03-13,10651,South,Bengaluru,Online,UPI,1014,Phone Case,Accessories,4,2389.74,0.07,8889.83,6735.36,2154.47
510186,2024-03-13,10128,West,Mumbai,Retail Store,UPI,1003,Earbuds,Electronics,1,20813.94,0.06,19565.1,15002.72,4562.38
510187,2024-03-13,10595,East,Bhubaneswar,Online,Credit Card,1005,Tablet,Electronics,1,45144.25,0.04,43338.48,33136.7,10201.78
510188,2024-03-13,10350,West,Surat,Retail Store,Net Banking,1014,Phone Case,Accessories,2,2130.83,0.06,4005.96,3065.28,940.68
510189,2024-03-13,10511,North,Lucknow,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,1,12512.85,0.07,11636.95,9459.55,2177.4
510190,2024-03-13,10821,North,Jaipur,Retail Store,UPI,1010,Water Purifier,Home Appliances,1,11093.15,0.09,10094.77,8616.76,1478.01
510191,2024-03-13,11123,West,Mumbai,Retail Store,Debit Card,1006,Mixer Grinder,Home Appliances,2,12371.83,0.17,20537.24,18191.92,2345.32
510192,2024-03-14,10356,South,Kochi,Online,UPI,1011,Power Bank,Accessories,1,1865.33,0.1,1678.8,1162.04,516.76
510193,2024-03-14,10625,North,Delhi,Online,Debit Card,1014,Phone Case,Accessories,3,1979.25,0.0,5937.75,3773.37,2164.38
510194,2024-03-14,10212,North,Delhi,Online,UPI,1003,Earbuds,Electronics,1,22981.06,0.0,22981.06,17984.41,4996.65
510195,2024-03-14,10812,North,Delhi,Retail Store,Cash,1007,Air Purifier,Home Appliances,2,11286.85,0.02,22122.23,16547.54,5574.69
510196,2024-03-14,10168,North,Delhi,Online,Net Banking,1009,Vacuum Cleaner,Home Appliances,1,14663.06,0.0,14663.06,10686.85,3976.21
510197,2024-03-14,10540,North,Chandigarh,Retail Store,Net Banking,1001,Smartphone,Electronics,1,20446.93,0.06,19220.11,17180.59,2039.52
510198,2024-03-14,10491,West,Mumbai,Online,Credit Card,1015,Keyboard,Accessories,1,1424.52,0.01,1410.27,995.25,415.02
510199,2024-03-14,10854,East,Bhubaneswar,Online,UPI,1007,Air Purifier,Home Appliances,1,16782.06,0.1,15103.85,11981.67,3122.18
510200,2024-03-14,10103,South,Hyderabad,Online,UPI,1008,Microwave,Home Appliances,2,13462.94,0.09,24502.55,19712.66,4789.89
510201,2024-03-14,11017,North,Lucknow,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,1,12990.26,0.08,11951.04,9599.17,2351.87
510202,2024-03-14,10509,North,Jaipur,Retail Store,Credit Card,1008,Microwave,Home Appliances,2,7855.31,0.11,13982.45,12738.7,1243.75
510203,2024-03-14,10564,North,Delhi,Online,Credit Card,1008,Microwave,Home Appliances,3,15705.92,0.07,43819.52,38808.03,5011.49
510204,2024-03-14,10631,North,Lucknow,Online,Net Banking,1006,Mixer Grinder,Home Appliances,3,10810.75,0.06,30486.32,26759.73,3726.59
510205,2024-03-14,10045,West,Surat,Online,Cash,1007,Air Purifier,Home Appliances,1,3400.17,0.15,2890.14,2746.49,143.65
510206,2024-03-14,10483,East,Kolkata,Online,Net Banking,1008,Microwave,Home Appliances,1,6934.42,0.07,6449.01,5155.78,1293.23
510207,2024-03-14,10336,East,Guwahati,Distributor,Net Banking,1013,Charging Cable,Accessories,5,1304.59,0.04,6262.03,4414.65,1847.38
510208,2024-03-14,10652,South,Bengaluru,Distributor,Cash,1007,Air Purifier,Home Appliances,1,12442.46,0.07,11571.49,10247.05,1324.44
510209,2024-03-14,11102,South,Kochi,Distributor,Credit Card,1005,Tablet,Electronics,1,10313.46,0.07,9591.52,7705.84,1885.68
510210,2024-03-14,11196,West,Surat,Online,UPI,1011,Power Bank,Accessories,2,2538.92,0.03,4925.5,3435.72,1489.78
510211,2024-03-14,10791,South,Chennai,Retail Store,Debit Card,1004,Smartwatch,Electronics,1,27219.58,0.04,26130.8,21712.88,4417.92
510212,2024-03-15,10164,South,Hyderabad,Online,UPI,1011,Power Bank,Accessories,2,1658.11,0.04,3183.57,2380.42,803.15
510213,2024-03-15,10382,East,Bhubaneswar,Distributor,Net Banking,1004,Smartwatch,Electronics,1,26587.32,0.07,24726.21,19691.9,5034.31
510214,2024-03-15,10752,West,Pune,Distributor,Credit Card,1015,Keyboard,Accessories,2,1271.86,0.1,2289.35,1765.8,523.55
510215,2024-03-15,10405,South,Bengaluru,Retail Store,UPI,1001,Smartphone,Electronics,1,34421.79,0.06,32356.48,27191.99,5164.49
510216,2024-03-15,10607,West,Surat,Retail Store,UPI,1002,Laptop,Electronics,1,25257.66,0.05,23994.78,18916.98,5077.8
510217,2024-03-15,10785,North,Chandigarh,Online,UPI,1012,Bluetooth Speaker,Accessories,1,982.53,0.17,815.5,737.53,77.97
510218,2024-03-15,10020,South,Chennai,Online,Credit Card,1010,Water Purifier,Home Appliances,1,13065.5,0.09,11889.6,10263.02,1626.58
510219,2024-03-15,10676,North,Delhi,Retail Store,Cash,1001,Smartphone,Electronics,1,23592.3,0.12,20761.22,17887.59,2873.63
510220,2024-03-15,11060,South,Bengaluru,Retail Store,Debit Card,1006,Mixer Grinder,Home Appliances,1,20066.87,0.05,19063.53,16070.74,2992.79
510221,2024-03-15,10466,South,Kochi,Online,Cash,1003,Earbuds,Electronics,1,30456.64,0.04,29238.37,23967.87,5270.5
510222,2024-03-15,10641,North,Chandigarh,Online,UPI,1005,Tablet,Electronics,1,19811.65,0.1,17830.48,14824.76,3005.72
510223,2024-03-15,10826,South,Chennai,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,12649.02,0.01,12522.53,9916.84,2605.69
510224,2024-03-15,10109,South,Kochi,Online,UPI,1002,Laptop,Electronics,1,30096.36,0.07,27989.61,22772.5,5217.11
510225,2024-03-15,10463,South,Chennai,Online,Cash,1005,Tablet,Electronics,1,42276.64,0.09,38471.74,31434.1,7037.64
510226,2024-03-15,10532,South,Hyderabad,Online,UPI,1010,Water Purifier,Home Appliances,2,10901.1,0.06,20494.07,16451.88,4042.19
510227,2024-03-15,10008,West,Ahmedabad,Retail Store,UPI,1013,Charging Cable,Accessories,1,1324.92,0.08,1218.93,944.81,274.12
510228,2024-03-15,11196,North,Chandigarh,Retail Store,Cash,1003,Earbuds,Electronics,1,20178.84,0.02,19775.26,15597.53,4177.73
510229,2024-03-15,10336,North,Delhi,Online,UPI,1006,Mixer Grinder,Home Appliances,2,8103.23,0.04,15558.2,13165.92,2392.28
510230,2024-03-15,10214,South,Bengaluru,Online,Credit Card,1002,Laptop,Electronics,1,22630.01,0.06,21272.21,18611.18,2661.03
510231,2024-03-15,10604,East,Guwahati,Online,Credit Card,1005,Tablet,Electronics,1,18323.97,0.06,17224.53,15068.82,2155.71
510232,2024-03-15,10680,South,Chennai,Online,UPI,1012,Bluetooth Speaker,Accessories,1,1791.73,0.11,1594.64,1225.92,368.72
510233,2024-03-15,10764,North,Lucknow,Online,UPI,1002,Laptop,Electronics,1,25416.77,0.07,23637.6,20831.78,2805.82
510234,2024-03-15,10607,West,Ahmedabad,Online,UPI,1014,Phone Case,Accessories,1,2950.86,0.05,2803.32,1819.09,984.23
510235,2024-03-15,10891,North,Jaipur,Retail Store,Credit Card,1011,Power Bank,Accessories,1,300.0,0.11,267.0,200.0,67.0
510236,2024-03-16,10862,East,Patna,Distributor,UPI,1013,Charging Cable,Accessories,1,1725.2,0.09,1569.93,1056.18,513.75
510237,2024-03-16,10708,West,Surat,Retail Store,Credit Card,1003,Earbuds,Electronics,1,22151.6,0.05,21044.02,16747.14,4296.88
510238,2024-03-16,10570,West,Ahmedabad,Online,Debit Card,1015,Keyboard,Accessories,2,1483.97,0.07,2760.18,1844.88,915.3
510239,2024-03-16,10576,West,Pune,Online,Credit Card,1010,Water Purifier,Home Appliances,1,9852.66,0.08,9064.45,7845.3,1219.15
510240,2024-03-16,10178,North,Delhi,Online,Debit Card,1001,Smartphone,Electronics,1,28740.2,0.11,25578.78,23338.14,2240.64
510241,2024-03-16,10900,South,Hyderabad,Online,Net Banking,1015,Keyboard,Accessories,1,2058.93,0.05,1955.98,1466.12,489.86
510242,2024-03-16,10352,North,Lucknow,Retail Store,Credit Card,1005,Tablet,Electronics,1,41849.39,0.07,38919.93,32942.22,5977.71
510243,2024-03-16,10887,North,Jaipur,Distributor,UPI,1010,Water Purifier,Home Appliances,1,16386.73,0.08,15075.79,11587.4,3488.39
510244,2024-03-16,10972,East,Guwahati,Retail Store,Net Banking,1014,Phone Case,Accessories,1,2457.95,0.1,2212.15,1771.95,440.2
510245,2024-03-16,10137,East,Guwahati,Retail Store,Credit Card,1008,Microwave,Home Appliances,2,8619.72,0.01,17067.05,12302.64,4764.41
510246,2024-03-16,10397,West,Ahmedabad,Online,Credit Card,1010,Water Purifier,Home Appliances,2,11175.0,0.11,19891.5,16616.16,3275.34
510247,2024-03-16,11141,North,Chandigarh,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,1,16173.28,0.13,14070.75,11941.16,2129.59
510248,2024-03-16,10745,North,Delhi,Online,Cash,1004,Smartwatch,Electronics,1,23355.62,0.0,23355.62,18285.79,5069.83
510249,2024-03-16,11121,North,Chandigarh,Online,Credit Card,1011,Power Bank,Accessories,1,1812.62,0.11,1613.23,1357.67,255.56
510250,2024-03-16,10707,North,Lucknow,Retail Store,Credit Card,1011,Power Bank,Accessories,2,2327.23,0.0,4654.46,3538.12,1116.34
510251,2024-03-16,10177,East,Guwahati,Retail Store,Credit Card,1012,Bluetooth Speaker,Accessories,1,2837.64,0.04,2724.13,2190.94,533.19
510252,2024-03-16,10316,East,Bhubaneswar,Online,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,14418.65,0.19,11679.11,10955.81,723.3
510253,2024-03-16,10668,North,Lucknow,Online,UPI,1002,Laptop,Electronics,1,20490.79,0.09,18646.62,16566.75,2079.87
510254,2024-03-16,10911,East,Patna,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,19317.21,0.04,18544.52,15428.19,3116.33
510255,2024-03-17,10966,East,Patna,Online,Debit Card,1004,Smartwatch,Electronics,1,35523.55,0.01,35168.31,30140.98,5027.33
510256,2024-03-17,10934,East,Patna,Online,Credit Card,1015,Keyboard,Accessories,1,2906.46,0.03,2819.27,1763.16,1056.11
510257,2024-03-17,11110,West,Ahmedabad,Online,UPI,1003,Earbuds,Electronics,1,16988.15,0.0,16988.15,12793.6,4194.55
510258,2024-03-17,10006,North,Jaipur,Retail Store,Cash,1013,Charging Cable,Accessories,1,2473.34,0.09,2250.74,1684.49,566.25
510259,2024-03-17,10720,North,Chandigarh,Online,Net Banking,1008,Microwave,Home Appliances,1,13373.31,0.06,12570.91,9673.41,2897.5
510260,2024-03-17,10703,North,Lucknow,Online,Credit Card,1011,Power Bank,Accessories,1,1589.39,0.08,1462.24,1187.79,274.45
510261,2024-03-17,10038,North,Chandigarh,Online,Debit Card,1011,Power Bank,Accessories,1,1532.17,0.05,1455.56,1044.42,411.14
510262,2024-03-17,10851,South,Bengaluru,Retail Store,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,12974.38,0.0,12974.38,10045.36,2929.02
510263,2024-03-17,10878,South,Hyderabad,Online,UPI,1013,Charging Cable,Accessories,2,2496.28,0.03,4842.78,3786.06,1056.72
510264,2024-03-17,11094,West,Ahmedabad,Online,Credit Card,1007,Air Purifier,Home Appliances,1,9719.53,0.1,8747.58,6830.08,1917.5
510265,2024-03-17,10836,South,Chennai,Online,UPI,1014,Phone Case,Accessories,3,1810.59,0.08,4997.23,4068.99,928.24
510266,2024-03-17,10924,North,Jaipur,Online,Credit Card,1010,Water Purifier,Home Appliances,2,10652.15,0.02,20878.21,16456.78,4421.43
510267,2024-03-17,10628,East,Patna,Online,Cash,1009,Vacuum Cleaner,Home Appliances,2,12614.94,0.1,22706.89,20366.28,2340.61
510268,2024-03-17,10110,West,Surat,Online,UPI,1004,Smartwatch,Electronics,1,23184.79,0.12,20402.62,18835.84,1566.78
510269,2024-03-17,10491,South,Chennai,Retail Store,Credit Card,1012,Bluetooth Speaker,Accessories,3,2384.07,0.14,6150.9,5563.77,587.13
510270,2024-03-17,10562,West,Mumbai,Retail Store,UPI,1008,Microwave,Home Appliances,1,17725.55,0.1,15953.0,14310.87,1642.13
510271,2024-03-17,10845,East,Kolkata,Retail Store,UPI,1005,Tablet,Electronics,1,29154.87,0.09,26530.93,22341.96,4188.97
510272,2024-03-17,10784,West,Ahmedabad,Online,Credit Card,1012,Bluetooth Speaker,Accessories,7,2284.8,0.07,14874.05,9688.49,5185.56
510273,2024-03-17,10028,West,Ahmedabad,Online,UPI,1003,Earbuds,Electronics,1,30906.33,0.08,28433.82,23960.31,4473.51
510274,2024-03-17,10757,East,Patna,Distributor,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,12187.86,0.07,11334.71,9577.64,1757.07
510275,2024-03-17,10484,South,Kochi,Online,Credit Card,1005,Tablet,Electronics,1,32784.06,0.09,29833.49,25957.31,3876.18
510276,2024-03-17,10150,South,Kochi,Retail Store,Credit Card,1005,Tablet,Electronics,1,20341.04,0.05,19323.99,14650.79,4673.2
510277,2024-03-17,11113,West,Surat,Retail Store,Net Banking,1002,Laptop,Electronics,1,22525.17,0.04,21624.16,16906.38,4717.78
510278,2024-03-17,10874,West,Surat,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,2,12164.65,0.15,20679.9,19178.32,1501.58
510279,2024-03-17,10738,West,Ahmedabad,Retail Store,Debit Card,1014,Phone Case,Accessories,4,984.98,0.06,3703.52,2997.92,705.6
510280,2024-03-17,10638,South,Hyderabad,Retail Store,Debit Card,1010,Water Purifier,Home Appliances,3,10537.21,0.05,30031.05,24637.83,5393.22
510281,2024-03-18,10322,North,Delhi,Online,Debit Card,1003,Earbuds,Electronics,1,22127.69,0.07,20578.75,18601.58,1977.17
510282,2024-03-18,10868,North,Lucknow,Online,Credit Card,1002,Laptop,Electronics,1,31656.37,0.02,31023.24,24275.28,6747.96
510283,2024-03-18,10130,North,Delhi,Online,Credit Card,1011,Power Bank,Accessories,1,2237.46,0.1,2013.71,1545.24,468.47
510284,2024-03-18,11050,West,Ahmedabad,Retail Store,Debit Card,1005,Tablet,Electronics,1,19082.46,0.12,16792.56,13962.46,2830.1
510285,2024-03-18,10973,West,Mumbai,Online,UPI,1012,Bluetooth Speaker,Accessories,1,2148.77,0.11,1912.41,1619.77,292.64
510286,2024-03-18,10093,West,Pune,Retail Store,UPI,1008,Microwave,Home Appliances,2,11037.52,0.0,22075.04,18089.34,3985.7
510287,2024-03-18,10639,South,Bengaluru,Retail Store,UPI,1003,Earbuds,Electronics,1,28109.4,0.13,24455.18,20302.05,4153.13
510288,2024-03-18,10236,East,Guwahati,Retail Store,Cash,1015,Keyboard,Accessories,1,1738.18,0.12,1529.6,1260.29,269.31
510289,2024-03-18,11139,East,Bhubaneswar,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,11577.92,0.17,9609.67,8322.46,1287.21
510290,2024-03-18,10766,North,Delhi,Online,Credit Card,1013,Charging Cable,Accessories,2,1341.06,0.02,2628.48,1825.06,803.42
510291,2024-03-18,10959,North,Lucknow,Distributor,Cash,1001,Smartphone,Electronics,1,33074.81,0.17,27452.09,24072.94,3379.15
510292,2024-03-18,11068,North,Jaipur,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,2,15440.73,0.13,26866.87,22506.42,4360.45
510293,2024-03-18,11143,West,Mumbai,Online,Credit Card,1006,Mixer Grinder,Home Appliances,1,14080.55,0.14,12109.27,11015.7,1093.57
510294,2024-03-18,10235,West,Ahmedabad,Online,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,13476.01,0.09,12263.17,9806.31,2456.86
510295,2024-03-18,10655,East,Bhubaneswar,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,4,10868.35,0.1,39126.06,34091.0,5035.06
510296,2024-03-18,10953,East,Kolkata,Online,Credit Card,1013,Charging Cable,Accessories,2,2397.59,0.0,4795.18,3294.0,1501.18
510297,2024-03-18,10340,East,Bhubaneswar,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,14720.28,0.15,12512.24,11751.5,760.74
510298,2024-03-18,10345,West,Mumbai,Online,Net Banking,1004,Smartwatch,Electronics,1,21539.77,0.08,19816.59,17919.24,1897.35
510299,2024-03-18,10605,South,Chennai,Online,Credit Card,1001,Smartphone,Electronics,1,29167.63,0.1,26250.87,22925.84,3325.03
510300,2024-03-18,10079,South,Chennai,Retail Store,Debit Card,1002,Laptop,Electronics,1,23419.75,0.1,21077.78,19546.5,1531.28
510301,2024-03-18,10661,South,Hyderabad,Retail Store,Debit Card,1003,Earbuds,Electronics,1,20409.98,0.01,20205.88,15138.44,5067.44
510302,2024-03-19,11070,South,Chennai,Online,Credit Card,1003,Earbuds,Electronics,1,22324.39,0.0,22324.39,17275.01,5049.38
510303,2024-03-19,10357,East,Bhubaneswar,Online,Cash,1013,Charging Cable,Accessories,1,1389.99,0.04,1334.39,1077.16,257.23
510304,2024-03-19,10196,South,Chennai,Online,UPI,1008,Microwave,Home Appliances,1,13442.01,0.06,12635.49,10561.76,2073.73
510305,2024-03-19,10026,West,Pune,Retail Store,Net Banking,1004,Smartwatch,Electronics,1,25924.15,0.1,23331.74,21629.76,1701.98
510306,2024-03-19,10075,West,Pune,Distributor,UPI,1004,Smartwatch,Electronics,1,29854.31,0.12,26271.79,21669.92,4601.87
510307,2024-03-19,10494,North,Delhi,Online,UPI,1012,Bluetooth Speaker,Accessories,1,1380.69,0.08,1270.23,1065.99,204.24
510308,2024-03-19,10266,South,Chennai,Online,UPI,1001,Smartphone,Electronics,1,25752.12,0.21,20344.17,21844.09,-1499.92
510309,2024-03-19,11055,North,Delhi,Distributor,UPI,1003,Earbuds,Electronics,1,19614.47,0.08,18045.31,16535.62,1509.69
510310,2024-03-19,10275,East,Bhubaneswar,Distributor,Net Banking,1009,Vacuum Cleaner,Home Appliances,2,13297.79,0.07,24733.89,20956.22,3777.67
510311,2024-03-19,10839,South,Bengaluru,Online,Cash,1014,Phone Case,Accessories,1,1602.06,0.06,1505.94,987.06,518.88
510312,2024-03-19,10404,East,Kolkata,Retail Store,Credit Card,1002,Laptop,Electronics,1,27507.33,0.0,27507.33,21548.72,5958.61
510313,2024-03-19,10028,North,Lucknow,Retail Store,UPI,1008,Microwave,Home Appliances,1,10156.66,0.03,9851.96,7340.86,2511.1
510314,2024-03-19,10593,South,Chennai,Online,UPI,1009,Vacuum Cleaner,Home Appliances,1,11201.23,0.12,9857.08,9062.41,794.67
510315,2024-03-19,10627,North,Delhi,Distributor,Credit Card,1008,Microwave,Home Appliances,1,13908.32,0.09,12656.57,11521.43,1135.14
510316,2024-03-19,11099,North,Jaipur,Online,UPI,1004,Smartwatch,Electronics,1,36435.43,0.19,29512.7,29139.42,373.28
510317,2024-03-19,10455,East,Bhubaneswar,Online,Debit Card,1008,Microwave,Home Appliances,2,8149.84,0.0,16299.68,12796.08,3503.6
510318,2024-03-19,11063,South,Kochi,Retail Store,Credit Card,1002,Laptop,Electronics,1,24364.39,0.09,22171.59,19429.16,2742.43
510319,2024-03-19,10904,South,Chennai,Online,Cash,1004,Smartwatch,Electronics,1,36484.64,0.04,35025.25,26621.01,8404.24
510320,2024-03-19,10256,West,Ahmedabad,Online,Net Banking,1002,Laptop,Electronics,1,26658.28,0.03,25858.53,21105.51,4753.02
510321,2024-03-19,10576,South,Chennai,Online,Credit Card,1012,Bluetooth Speaker,Accessories,1,1712.54,0.1,1541.29,1230.19,311.1
510322,2024-03-19,10564,West,Surat,Online,UPI,1002,Laptop,Electronics,1,28358.76,0.09,25806.47,21267.13,4539.34
510323,2024-03-19,10221,South,Bengaluru,Online,Net Banking,1012,Bluetooth Speaker,Accessories,2,2107.2,0.0,4214.4,2780.3,1434.1
510324,2024-03-19,11134,South,Chennai,Online,UPI,1013,Charging Cable,Accessories,1,2505.86,0.11,2230.22,1725.16,505.06
510325,2024-03-19,10728,North,Delhi,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,2,8565.12,0.08,15759.82,13958.62,1801.2
510326,2024-03-19,10249,North,Chandigarh,Online,Debit Card,1003,Earbuds,Electronics,1,31813.17,0.04,30540.64,25918.73,4621.91
510327,2024-03-20,10859,South,Chennai,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,1,8987.13,0.07,8358.03,6848.07,1509.96
510328,2024-03-20,10733,East,Kolkata,Online,Net Banking,1012,Bluetooth Speaker,Accessories,2,2392.13,0.01,4736.42,3068.9,1667.52
510329,2024-03-20,10901,North,Chandigarh,Distributor,UPI,1005,Tablet,Electronics,1,20757.33,0.05,19719.46,16799.51,2919.95
510330,2024-03-20,10511,North,Delhi,Online,Credit Card,1002,Laptop,Electronics,1,45200.24,0.12,39776.21,35149.42,4626.79
510331,2024-03-20,11010,North,Delhi,Online,Credit Card,1006,Mixer Grinder,Home Appliances,1,12526.89,0.12,11023.66,9969.22,1054.44
510332,2024-03-20,10172,West,Pune,Online,Cash,1013,Charging Cable,Accessories,2,1717.76,0.07,3195.03,2248.34,946.69
510333,2024-03-20,10570,South,Bengaluru,Online,Cash,1010,Water Purifier,Home Appliances,1,8066.09,0.12,7098.16,6034.6,1063.56
510334,2024-03-20,11051,South,Hyderabad,Retail Store,Debit Card,1008,Microwave,Home Appliances,2,12160.09,0.11,21644.96,19148.66,2496.3
510335,2024-03-20,10308,West,Surat,Online,Credit Card,1015,Keyboard,Accessories,2,1989.76,0.09,3621.36,2987.92,633.44
510336,2024-03-20,10361,North,Delhi,Online,UPI,1008,Microwave,Home Appliances,1,14272.37,0.13,12416.96,11216.5,1200.46
510337,2024-03-20,10319,South,Chennai,Retail Store,UPI,1009,Vacuum Cleaner,Home Appliances,1,11092.42,0.0,11092.42,8857.33,2235.09
510338,2024-03-20,10990,East,Guwahati,Online,UPI,1003,Earbuds,Electronics,1,23705.62,0.02,23231.51,20092.15,3139.36
510339,2024-03-20,10977,North,Lucknow,Online,UPI,1009,Vacuum Cleaner,Home Appliances,1,9177.74,0.01,9085.96,7456.57,1629.39
510340,2024-03-20,10970,West,Mumbai,Online,Debit Card,1013,Charging Cable,Accessories,3,1565.67,0.14,4039.43,3296.4,743.03
510341,2024-03-20,11057,North,Chandigarh,Online,Debit Card,1005,Tablet,Electronics,1,31424.31,0.08,28910.37,23987.75,4922.62
510342,2024-03-20,10707,North,Chandigarh,Online,Cash,1010,Water Purifier,Home Appliances,3,7985.3,0.14,20602.07,18195.33,2406.74
510343,2024-03-21,11153,East,Bhubaneswar,Retail Store,UPI,1010,Water Purifier,Home Appliances,3,11443.89,0.04,32958.4,24228.09,8730.31
510344,2024-03-21,10000,West,Pune,Online,Credit Card,1014,Phone Case,Accessories,2,1654.59,0.1,2978.26,2028.06,950.2
510345,2024-03-21,10998,West,Ahmedabad,Retail Store,UPI,1011,Power Bank,Accessories,2,2707.44,0.09,4927.54,3876.18,1051.36
510346,2024-03-21,10174,North,Jaipur,Online,UPI,1001,Smartphone,Electronics,1,15949.27,0.1,14354.34,12010.3,2344.04
510347,2024-03-21,10036,South,Bengaluru,Online,Net Banking,1009,Vacuum Cleaner,Home Appliances,1,11298.13,0.0,11298.13,8094.15,3203.98
510348,2024-03-21,10614,East,Bhubaneswar,Online,Credit Card,1003,Earbuds,Electronics,1,19012.92,0.13,16541.24,14287.95,2253.29
510349,2024-03-21,10231,South,Bengaluru,Retail Store,Credit Card,1003,Earbuds,Electronics,1,34092.74,0.05,32388.1,25665.92,6722.18
510350,2024-03-21,10583,East,Bhubaneswar,Online,Debit Card,1015,Keyboard,Accessories,1,2658.33,0.04,2552.0,1752.6,799.4
510351,2024-03-21,10377,East,Guwahati,Online,Net Banking,1001,Smartphone,Electronics,1,16541.73,0.07,15383.81,13233.91,2149.9
510352,2024-03-21,10301,South,Hyderabad,Retail Store,Cash,1002,Laptop,Electronics,1,27773.31,0.0,27773.31,22334.27,5439.04
510353,2024-03-21,10788,South,Kochi,Retail Store,UPI,1001,Smartphone,Electronics,1,25146.07,0.01,24894.61,19321.23,5573.38
510354,2024-03-21,11070,South,Kochi,Online,Net Banking,1005,Tablet,Electronics,1,22547.15,0.05,21419.79,16436.68,4983.11
510355,2024-03-21,10142,West,Ahmedabad,Distributor,Debit Card,1013,Charging Cable,Accessories,2,1812.78,0.05,3444.28,2180.66,1263.62
510356,2024-03-21,10410,North,Delhi,Online,UPI,1004,Smartwatch,Electronics,1,33988.12,0.13,29569.66,28487.66,1082.0
510357,2024-03-21,10072,West,Surat,Retail Store,UPI,1005,Tablet,Electronics,1,21274.07,0.1,19146.66,15352.18,3794.48
